"fullName","description","isFork","createdAgo","pushedAgo","stars","watchers","forks","issues","pullRequests","releases","topics","mentionable","assignable","usersStars","leftShare","rightShare","relevance","T1W","T2W","T1M","T3M","T6M","T1Y","T2Y","T5Y","TI","T-48","T-47","T-46","T-45","T-44","T-43","T-42","T-41","T-40","T-39","T-38","T-37","T-36","T-35","T-34","T-33","T-32","T-31","T-30","T-29","T-28","T-27","T-26","T-25","T-24","T-23","T-22","T-21","T-20","T-19","T-18","T-17","T-16","T-15","T-14","T-13","T-12","T-11","T-10","T-9","T-8","T-7","T-6","T-5","T-4","T-3","T-2","T-1","T0"
"NLPIR-team/NLPIR",,false,2095.5,2.4,2881,286,1768,193,6,0,"",4,12,164,0.6,8.34,3.47,0.43,0.64,0.82,0.98,0.94,1.05,1.37,1.5,1.38,488,519,576,637,696,758,863,915,973,1018,1089,1152,1188,1226,1296,1358,1408,1455,1519,1573,1646,1706,1757,1812,1877,1917,1994,2077,2141,2193,2250,2296,2335,2380,2415,2467,2493,2513,2562,2608,2648,2673,2707,2735,2772,2788,2819,2853,2879
"onnx/tutorials","Tutorials for creating and using ONNX models",false,1169,13,2056,125,438,152,73,0,"",64,79,131,0.48,9.34,3.47,1.43,1.64,1.64,1.61,1.71,1.69,1.9,,1.76,0,0,0,0,0,0,0,0,0,0,11,69,95,117,158,189,257,295,347,382,415,469,518,595,665,729,787,847,922,989,1053,1109,1183,1235,1306,1374,1434,1482,1528,1589,1649,1693,1740,1801,1858,1904,1950,2001,2053
"NVIDIA/nvidia-docker","Build and run Docker containers leveraging NVIDIA GPUs",false,1911.1,23.3,12489,440,1662,1358,80,18,"nvidia-docker, docker, cuda, gpu",31,105,434,1.59,5.09,3.46,4.57,5.71,5.19,5.75,6.31,6.92,7.26,6.69,6.54,1948,2119,2268,2454,2623,2854,3014,3359,3568,3762,4119,4374,4591,4796,5062,5313,5528,5721,5926,6135,6337,6532,6749,6971,7175,7366,7654,7896,8120,8326,8555,8825,9053,9280,9501,9733,9950,10134,10340,10582,10845,11078,11323,11547,11782,11949,12129,12316,12475
"lazyprogrammer/machine_learning_examples","A collection of machine learning examples and tutorials.",false,2371.8,15.6,5817,612,5133,41,35,0,"deep-learning, machine-learning, reinforcement-learning, python, natural-language-processing, data-science",5,1,261,0.96,6.58,3.46,2.86,2.86,3.25,3.09,3.3,4.65,4.75,3.18,2.95,230,296,337,408,464,522,586,667,762,853,965,1039,1126,1215,1284,1397,1492,1612,1717,1812,1903,2021,2116,2219,2346,2470,2571,2761,2856,2948,3466,3599,3702,3805,3898,3979,4112,4226,4351,4648,4946,5108,5209,5341,5441,5530,5621,5713,5812
"cool-RR/PySnooper","Never use print for debugging again",false,650.2,30.1,14171,232,880,107,104,0,"python, debug, debugger, introspection, logging",25,4,472,1.73,4.88,3.45,2.86,3.07,2.99,4.22,3.41,3.42,,,22.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7274,10448,11334,11906,12090,12311,12479,12610,12788,12913,12989,13118,13204,13287,13447,13540,13628,13709,13777,13945,14071,14164
"google/mediapipe","Cross-platform, customizable ML solutions for live and streaming media.",false,594,3.7,10735,410,2031,1470,78,28,"mediapipe, c-plus-plus, computer-vision, deep-learning, android, video-processing, audio-processing, mobile-development, machine-learning, inference, graph-framework, graph-based, calculator, framework, pipeline-framework, stream-processing, perception",21,21,392,1.44,5.35,3.45,14.86,14,12.99,16.07,16.17,17.86,,,18.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,474,1922,3172,3378,3635,3935,4193,4845,5839,6240,6633,7475,7759,8510,8873,9245,9799,10315,10712
"apache/tvm","Open deep learning compiler stack for cpu, gpu and specialized accelerators",false,1567.9,0.7,6210,382,1816,1704,5644,9,"compiler, tensor, deep-learning, gpu, opencl, metal, performance, javascript, rocm, tvm, vulkan, spirv, machine-learning",490,45,272,1,6.42,3.45,3.86,4.07,3.75,4.07,3.94,3.8,4.94,,4.57,0,0,0,0,2,4,6,527,605,744,835,866,933,1063,1193,1255,1376,1480,1640,1766,1955,2104,2254,2424,2595,2753,2958,3141,3362,3583,3773,3943,4118,4342,4529,4682,4816,4917,5018,5131,5259,5375,5483,5601,5711,5832,5932,6088,6204
"TDAmeritrade/stumpy","STUMPY is a powerful and scalable Python library for computing a Matrix Profile, which can be used for a variety of time series data mining tasks",false,635,1.2,1644,45,161,207,69,16,"data-science, time-series-analysis, dask, numba, python, anomaly-detection, pattern-matching, pydata, matrix-profile, motif-discovery, time-series-segmentation, time-series-data-mining",17,14,112,0.41,9.98,3.45,0.86,0.86,1.08,1.7,1.87,1.76,,,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,608,668,701,750,799,850,885,999,1039,1067,1098,1136,1212,1302,1370,1428,1488,1563,1611,1645
"kubeflow/kubeflow","Machine Learning Toolkit for Kubernetes",false,1154,1.2,9887,392,1597,3028,2515,72,"ml, kubernetes, minikube, tensorflow, notebook, google-kubernetes-engine, jupyter, machine-learning, kubeflow",258,288,368,1.35,5.45,3.42,5,4.79,4.9,4.39,4.36,4.78,5.9,,8.58,0,0,0,0,0,0,0,0,0,0,0,1941,2290,2507,2731,3004,3515,3805,4025,4182,4401,4683,4983,5203,5569,5827,6105,6317,6579,6789,6998,7176,7359,7555,7739,7906,8132,8287,8531,8679,8815,8956,9081,9229,9366,9476,9595,9727,9878
"pandas-dev/pandas","Flexible and powerful data analysis / manipulation library for Python, providing labeled data structures similar to R data.frame objects, statistical functions, and much more",false,3809.8,0.7,28249,1113,11763,19831,19592,70,"data-analysis, pandas, flexible, alignment, python",2248,43,741,2.72,3.84,3.42,19.43,18.07,16.27,14.75,14.09,15.11,15.04,12.64,7.41,7718,8026,8366,8776,9096,9349,9725,10000,10322,10738,11149,11534,11969,12354,12893,13292,13744,14140,14573,15030,15433,15864,16372,16838,17227,17628,18074,18605,19078,19489,19948,20403,20868,21431,21897,22286,22692,23244,23671,24189,24746,25198,25636,26041,26464,26863,27274,27713,28210
"aamini/introtodeeplearning","Lab Materials for MIT 6.S191: Introduction to Deep Learning",false,1095.1,5.8,3021,174,1636,55,30,3,"mit, deep-learning, neural-networks, tensorflow, tensorflow-tutorials, music-generation, computer-vision, algorithmic-bias, deep-reinforcement-learning, deeplearning, jupyter-notebooks",18,3,166,0.61,8.05,3.4,10.14,6.14,3.91,3.42,3.57,5.02,3.44,,2.76,0,0,0,0,0,0,0,0,0,0,0,0,0,114,137,348,382,392,407,421,433,442,472,484,500,575,811,874,933,972,1018,1062,1095,1129,1153,1170,1182,1671,1867,2008,2108,2250,2361,2478,2589,2700,2805,2893,3013
"priya-dwivedi/Deep-Learning",,false,1624,7.2,2775,193,2058,105,30,0,"",1,1,156,0.57,8.24,3.39,0.86,0.93,0.95,1.35,1.33,1.65,2.01,,1.71,2,2,2,2,3,4,83,103,165,206,234,270,329,373,461,564,627,680,808,876,937,1062,1135,1195,1305,1366,1441,1535,1601,1676,1742,1802,1877,1933,2025,2075,2165,2219,2275,2342,2415,2471,2528,2574,2612,2646,2696,2740,2770
"apachecn/fe4ml-zh",":book: [译] 面向机器学习的特征工程",false,986.2,34.5,2169,105,622,3,15,0,"python, feature-engineering, machine-learning, book",17,6,132,0.48,8.92,3.38,0.86,1,0.69,0.85,1,1.07,1.98,,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,116,173,219,269,565,622,683,725,753,808,876,1109,1238,1419,1533,1587,1641,1684,1740,1778,1804,1852,1889,1931,1955,1985,2021,2054,2089,2115,2145,2167
"fo40225/tensorflow-windows-wheel","Tensorflow prebuilt binary for Windows",false,1128.5,1.7,3196,167,1394,164,7,0,"tensorflow, windows, wheel, python, cpp, library, binary, build",1,1,171,0.63,7.84,3.38,1.29,1.71,1.38,1.79,1.89,2.33,2.87,,2.88,0,0,0,0,0,0,0,0,0,0,0,0,3,23,77,157,240,342,454,546,644,723,842,962,1102,1205,1316,1475,1585,1690,1790,1883,1973,2062,2155,2264,2341,2421,2524,2608,2688,2781,2849,2915,2974,3030,3091,3151,3195
"DistrictDataLabs/yellowbrick","Visual analysis and diagnostic tools to facilitate machine learning model selection.",false,1715.2,12,3077,104,474,592,549,20,"machine-learning, visual-analysis, model-selection, visualization, scikit-learn, visualizer, matplotlib, python, estimator, anaconda",123,58,167,0.61,7.95,3.38,0.71,1.14,1.25,1.19,1.48,1.52,1.89,,1.8,139,149,157,214,266,345,370,400,419,432,464,481,511,535,558,603,770,1317,1378,1442,1472,1528,1574,1626,1692,1764,1837,1949,2032,2077,2147,2232,2321,2378,2439,2481,2521,2577,2616,2655,2712,2753,2804,2840,2915,2965,3009,3036,3076
"Sophia-11/Machine-Learning-Notes","周志华《机器学习》手推笔记",false,495.6,23.4,1909,123,513,4,0,0,"machine-learning, deep-learning, notes, phd, algorithms, artificial-intelligence",1,1,121,0.44,9.29,3.37,1.57,2.43,2.33,2.78,2.54,3.33,,,3.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,379,567,651,688,744,920,1080,1252,1352,1441,1544,1599,1651,1748,1834,1905
"azl397985856/leetcode"," LeetCode Solutions: A Record of My Problem Solving Journey.( leetcode题解，记录自己的leetcode解题之路。)",false,1034.4,1.4,39534,1338,7382,212,246,36,"algorithm, leetcode, interview, computer-science, cpp, javascript, python, java, data-structures, tree, maximum-sum",60,1,913,3.35,3.38,3.37,24.43,25.29,24.85,25.92,28.2,38.7,,,59.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,7851,11335,13336,15173,18545,20422,22256,23509,25348,26856,28300,29960,31960,33113,34328,35298,36320,37110,37904,38719,39477
"rafaelpadilla/Object-Detection-Metrics","Most popular metrics used to evaluate object detection algorithms.",false,980.1,2.1,3260,63,766,119,20,2,"metrics, object-detection, average-precision, mean-average-precision, bounding-boxes, precision-recall, pascal-voc",3,1,173,0.63,7.78,3.37,4.29,3.86,3.88,3.24,3.25,3.5,3.56,,3.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,29,139,254,345,414,482,574,645,709,818,937,1066,1238,1338,1450,1591,1691,1781,1881,1971,2058,2190,2314,2441,2556,2654,2752,2851,2951,3030,3130,3249
"endymecy/awesome-deeplearning-resources","Deep Learning and deep reinforcement learning research papers and some codes",false,1521.6,15.5,2357,230,635,3,22,0,"deep-learning, reinforcement-learning, neural-network, paper, code, video, modelzoo, corpus, nlp",15,1,139,0.51,8.64,3.36,0.29,0.57,0.53,0.61,0.61,0.77,0.92,,1.55,18,28,472,541,642,703,767,812,857,901,956,1012,1053,1091,1162,1222,1281,1337,1411,1454,1489,1541,1594,1647,1686,1718,1761,1799,1835,1871,1905,1931,1961,1999,2025,2049,2075,2102,2132,2159,2186,2215,2244,2258,2281,2299,2316,2338,2355
"numpy/numpy","The fundamental package for scientific computing with Python.",false,3788.9,0.7,16057,566,5212,9245,8969,62,"numpy, python",1065,38,499,1.83,4.55,3.36,10.86,9.07,9.17,9.96,10.03,9.8,9.66,7.52,4.23,3513,3651,3799,3957,4099,4250,4417,4561,4714,5025,5423,5624,5868,6100,6346,6623,6898,7111,7386,7582,7802,8029,8377,8645,8979,9325,9635,9921,10314,10624,10941,11212,11465,11717,11965,12214,12458,12695,12933,13239,13576,13867,14203,14526,14834,15125,15427,15755,16034
"susanli2016/Machine-Learning-with-Python","Python code for common Machine Learning Algorithms",false,1342.4,35.4,2829,270,3560,29,10,0,"linear-regression, polynomial-regression, logistic-regression, decision-trees, random-forest, svm, svr, knn-classification, naive-bayes-classifier, kmeans-clustering, hierarchical-clustering, pca, lda, xgboost-algorithm",1,1,157,0.58,8.13,3.36,2,2.21,2.07,2.15,2.1,2.25,2.7,,2.33,0,0,0,0,0,0,0,0,0,9,16,33,47,70,119,163,206,254,309,402,468,615,698,770,850,945,1060,1183,1294,1384,1494,1599,1686,1754,1852,1944,2001,2083,2145,2234,2306,2383,2440,2509,2572,2629,2691,2762,2826
"Yorko/mlcourse.ai","Open Machine Learning Course",false,1430.5,23.8,7422,609,4897,88,590,0,"machine-learning, data-analysis, data-science, pandas, algorithms, numpy, scipy, matplotlib, seaborn, plotly, scikit-learn, kaggle-inclass, vowpal-wabbit, python, ipynb, docker, math",205,1,297,1.09,5.86,3.35,2.71,3,2.47,2.24,2.44,2.68,5.81,,5.2,0,0,154,211,243,283,308,351,490,560,620,684,760,1124,1213,1386,1481,1559,1634,1711,2209,2711,2908,3029,3169,3585,3756,3863,3989,4160,4242,4377,5755,6102,6229,6345,6433,6530,6611,6695,6798,6879,6968,7059,7132,7209,7280,7339,7415
"milvus-io/milvus","An open source embedding vector similarity search engine powered by Faiss, NMSLIB and Annoy",false,499.5,0.7,4951,144,787,2082,2437,17,"anns, nearest-neighbor-search, approximate-nearest-neighbor-search, faiss, similarity-search, vector, vector-search, image-search, video-search, elastic, hnsw, milvus, embedding, embeddings-similarity",124,33,227,0.83,6.72,3.35,6.57,5.43,4.9,7.63,6.75,6.55,,,9.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,386,2076,2251,2546,2656,2804,3061,3290,3507,3706,3909,4092,4241,4579,4788,4939
"dask/dask","Parallel computing with task scheduling",false,2215,0.7,7812,238,1211,3453,3616,0,"dask, python, pydata, numpy, pandas, scikit-learn, scipy",422,64,308,1.13,5.78,3.35,4.86,4.79,4.5,4.81,4.9,4.67,5.25,4.02,3.53,1165,1257,1345,1405,1489,1573,1678,1751,1833,1931,2034,2141,2257,2357,2484,2621,2762,2908,3062,3182,3332,3457,3605,3778,3961,4102,4270,4564,4742,5017,5203,5355,5497,5633,5814,5958,6094,6249,6363,6495,6653,6772,6903,7043,7210,7358,7516,7660,7799
"ieee8023/covid-chestxray-dataset","We are building an open database of COVID-19 cases with chest X-ray or CT images.",false,347.8,17.1,2527,151,964,99,76,5,"covid-19, deep-learning, computer-vision, dataset, xray, computed-tomography",12,4,145,0.53,8.41,3.35,1.86,1.57,1.51,1.78,1.92,,,,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1096,1770,1982,2094,2176,2238,2303,2363,2419,2479,2526
"geohot/tinygrad","You like pytorch? You like micrograd? You love tinygrad! ❤️ ",false,101.1,2.2,4041,104,453,72,171,0,"",43,1,198,0.73,7.18,3.34,6.57,7.43,10.85,42.63,,,,,40.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,1291,3694,4026
"open-mmlab/mmcv","OpenMMLab Computer Vision Foundation",false,889.5,1.3,2156,72,572,236,569,15,"",82,15,130,0.48,8.84,3.34,2.57,3.29,2.96,2.75,2.81,2.5,2.16,,2.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,500,542,572,598,645,696,762,835,901,965,1046,1109,1153,1196,1238,1263,1316,1363,1420,1492,1638,1725,1818,1899,1995,2060,2152
"Trusted-AI/adversarial-robustness-toolbox","Adversarial Robustness Toolbox (ART) - Python Library for Machine Learning Security - Evasion, Poisoning, Extraction, Inference",false,1049.2,0.8,1974,84,565,403,470,25,"python, deep-neural-networks, defense-methods, attack, adversarial-machine-learning, poisoning, logistic-regression, support-vector-machine, decision-trees, gradient-boosted-trees, scikit-learn, xgboost, lightgbm, trusted-ai, codait, artificial-intelligence, extraction, adversarial-attacks, adversarial-examples",52,25,122,0.45,9.06,3.32,1.71,2.07,1.97,2.15,1.96,2.16,1.96,,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,108,203,231,267,338,387,435,461,497,539,575,622,685,726,782,831,884,940,992,1078,1135,1180,1254,1307,1371,1465,1528,1610,1669,1718,1772,1833,1908,1970
"networkx/networkx","Network Analysis in Python",false,3796.8,1,8555,274,2206,2452,2103,26,"python, complex-networks, graph-theory, graph-algorithms, graph-analysis, graph-generation, graph-visualization",459,15,324,1.19,5.55,3.32,6.14,6.21,5.16,5.52,5.17,5.16,4.88,3.73,2.25,2519,2588,2655,2747,2828,2899,2995,3082,3188,3282,3384,3524,3612,3719,3844,3946,4052,4153,4270,4395,4518,4635,4731,4856,4982,5084,5257,5422,5557,5696,5826,5974,6097,6252,6402,6541,6660,6802,6927,7100,7272,7426,7600,7737,7891,8038,8231,8385,8544
"FederatedAI/FATE","An Industrial Grade Federated Learning Framework",false,734.4,1.3,2725,118,807,786,1711,24,"fate, machine-learning, federated-learning, privacy-preserving, algorithm",44,48,151,0.55,8.12,3.32,3,3.36,3.02,3.89,3.75,3.88,3.72,,3.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,58,113,141,196,303,464,596,777,914,1058,1196,1297,1353,1520,1686,1791,1919,2029,2129,2240,2360,2523,2622,2716
"twintproject/twint","An advanced Twitter scraping & OSINT tool written in Python that doesn't use Twitter's API, allowing you to scrape a user's followers, following, Tweets and more while evading most API limitations.",false,1327.2,3.1,9162,259,1288,923,189,9,"osint, twitter, python, scrape, tweets, elasticsearch, kibana, scrape-followers, scrape-likes, scrape-following, twint, tweep",62,6,337,1.24,5.39,3.3,13,12.36,10.55,9.46,16.95,16.46,11.24,,7.14,0,0,0,0,0,0,2,3,4,5,102,110,118,148,178,221,308,371,413,444,477,549,622,811,934,1107,1202,1271,1616,1817,1969,2108,2325,2631,2791,2978,3134,3301,3503,4626,4987,5805,6047,6267,7142,8279,8583,8821,9142
"zzh8829/yolov3-tf2","YoloV3 Implemented in Tensorflow 2.0",false,665.1,1.4,2021,75,741,308,34,0,"tensorflow, tf2, yolo, yolov3, object-detection, deep-learning, machine-learning, neural-network, tensorflow-tutorials, tensorflow-examples",15,1,123,0.45,8.92,3.3,1.57,1.43,1.68,1.91,1.83,2.76,,,3.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,355,427,498,554,603,704,832,925,1007,1102,1236,1369,1492,1600,1682,1741,1798,1842,1904,1964,2017
"weiaicunzai/pytorch-cifar100","Practice on cifar100(ResNet, DenseNet, VGG, GoogleNet, InceptionV3, InceptionV4, Inception-ResNetv2, Xception, Resnet In Resnet, ResNext,ShuffleNet, ShuffleNetv2, MobileNet, MobileNetv2, SqueezeNet, NasNet, Residual Attention Network, SENet, WideResNet)",false,1376.2,9.1,1667,23,544,46,3,0,"pytorch, image-classification, deep-learning, cifar100, resnet, googlenet, inceptionv4, xception, resnext, inceptionv3, inception-resnet-v2, densenet, shufflenet, mobilenet, squeezenet, nasnet, wideresnet",2,1,108,0.4,9.49,3.29,2.57,2.71,2.89,3.59,3.12,2.67,2.25,,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,9,12,21,73,102,181,240,303,360,414,481,559,628,682,742,797,883,935,1015,1089,1168,1252,1331,1461,1570,1659
"yunjey/stargan","StarGAN - Official PyTorch Implementation (CVPR 2018)",false,1157.7,4.2,4756,140,896,125,8,0,"stargan, pytorch, image-to-image-translation, generative-models, cvpr2018",1,1,216,0.79,6.66,3.27,0.57,0.71,0.82,1.01,0.99,1.21,1.93,,4.12,0,0,0,0,0,0,0,0,0,0,0,1762,1994,2093,2202,2295,2387,2563,2684,2776,2897,3024,3141,3252,3342,3445,3568,3648,3724,3804,3880,3970,4031,4102,4173,4249,4312,4350,4396,4440,4486,4524,4573,4617,4637,4662,4702,4728,4755
"Azure/MachineLearningNotebooks","Python notebooks with ML and deep learning examples with Azure Machine Learning | Microsoft",false,894.1,2,2097,2164,1563,925,379,28,"machine-learning, notebook, azure, deep-learning, data-science, azure-machine-learning, azure-ml, azureml",10000,14797,125,0.46,8.74,3.27,1.57,1.71,1.45,1.85,1.91,2.21,2.51,,2.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,84,136,211,256,313,389,472,565,614,687,770,1075,1134,1190,1234,1285,1336,1439,1530,1617,1679,1742,1823,1891,1923,1985,2047,2092
"Unity-Technologies/ml-agents","Unity Machine Learning Agents Toolkit",false,1236.9,0.7,10308,535,2786,2381,2502,52,"reinforcement-learning, unity3d, deep-learning, unity, deep-reinforcement-learning, neural-networks",198,85,360,1.32,5.12,3.26,9,10.14,9.21,7.95,7.19,7.79,7.7,,8.39,0,0,0,0,0,0,0,0,698,1002,1155,1473,1787,2026,2338,2645,2862,3074,3302,3502,3746,4007,4211,4444,4676,4917,5150,5400,5617,5797,6152,6329,6563,6825,7034,7278,7451,7638,7836,8049,8542,8837,8982,9171,9385,9570,9751,10015,10295
"NathanUA/U-2-Net","The code for our newly accepted paper in Pattern Recognition 2020: ""U^2-Net: Going Deeper with Nested U-Structure for Salient Object Detection.""",false,268.1,2.9,3865,101,613,126,30,0,"",10,3,187,0.69,7.09,3.25,5,5.29,5.62,26.59,15.88,,,,14.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764,869,946,1143,1312,1419,2423,3673,3846
"codelucas/newspaper","News, full-text, and article metadata extraction in Python 3. Advanced docs:",false,2620.4,24.1,10635,383,1760,588,280,2,"python, news, crawler, crawling, scraper, news-aggregator",96,2,367,1.35,5.06,3.25,4.29,4.21,3.95,4.13,4.67,4.71,4.71,4.39,4.1,3952,4116,4210,4331,4443,4548,4684,4807,4937,5093,5214,5368,5539,5661,5800,5945,6085,6211,6310,6419,6660,6792,6904,7035,7188,7398,7627,7847,7991,8104,8229,8360,8487,8586,8701,8808,8908,9024,9149,9316,9535,9662,9776,9917,10126,10250,10384,10507,10628
"MVIG-SJTU/AlphaPose","Real-Time and Accurate Full-Body Multi-Person Pose Estimation&Tracking System",false,1106.7,6.2,4772,201,1316,757,36,0,"pose-estimation, posetracking, tracking, gpu, pytorch, realtime, human-pose-estimation, human-tracking, human-pose-tracking, alpha-pose, alphapose, person-pose-estimation, accurate, crowdpose, full-body, whole-body, skeleton, keypoints, human-computer-interaction, human-joints",19,17,214,0.78,6.57,3.24,3.71,3.14,3.22,3.8,3.51,3.55,3.65,,4.36,0,0,0,0,0,0,0,0,0,0,0,0,0,612,706,808,877,950,1019,1088,1488,1629,1763,1932,2097,2192,2382,2511,2634,2743,2866,2969,3051,3138,3257,3373,3469,3556,3652,3777,3910,4018,4122,4220,4321,4416,4539,4665,4765
"conanhujinming/tips_for_interview","我的一些面试心得；自学CS历程分享；找工作求职经验分享",false,670.2,36.7,1757,39,208,5,1,0,"interview, tips-and-tricks, learning-experience",2,1,110,0.4,9.18,3.24,2.29,2.21,2.24,3.3,3.35,4.78,,,2.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,4,4,5,5,5,6,197,554,755,903,1036,1138,1255,1379,1448,1568,1681,1750
"scikit-learn-contrib/hdbscan","A high performance implementation of HDBSCAN clustering.",false,2107.3,2.2,1799,55,338,353,103,37,"machine-learning, machine-learning-algorithms, clustering, clustering-algorithm, cluster-analysis, clustering-evaluation",71,55,111,0.41,9.04,3.22,1.14,0.79,0.79,0.79,0.86,0.92,0.95,0.9,0.91,461,474,492,510,527,544,564,582,626,642,683,708,732,764,801,825,856,885,925,963,1004,1026,1051,1078,1103,1128,1170,1210,1252,1284,1314,1335,1361,1386,1405,1431,1461,1489,1510,1537,1570,1614,1639,1667,1694,1723,1747,1771,1797
"tensorforce/tensorforce","Tensorforce: a TensorFlow library for applied reinforcement learning",false,1410.1,5.9,2847,150,487,547,214,11,"reinforcement-learning, tensorflow, deep-reinforcement-learning, tensorflow-library, tensorforce, control, system-control",60,1,151,0.55,7.77,3.22,0.43,0.5,0.69,0.7,0.79,0.89,1.05,,2.02,0,0,6,39,50,56,490,576,635,719,918,1015,1103,1235,1364,1451,1530,1588,1660,1755,1841,1903,1968,2037,2072,2119,2164,2221,2250,2278,2309,2334,2378,2418,2452,2477,2516,2550,2580,2618,2646,2676,2696,2723,2748,2778,2798,2820,2842
